UZAName,Year,VRH,Category
"Virginia Beach, VA",2018,383258,Rail
"Virginia Beach, VA",2019,15094753,Non-Rail
"Virginia Beach, VA",2019,389342,Rail
"Virginia Beach, VA",2020,13273394,Non-Rail
"Virginia Beach, VA",2020,340956,Rail
"Virginia Beach, VA",2021,3418492,Non-Rail
"Virginia Beach, VA",2021,96193,Rail
"Visalia, CA",2011,1762251,Non-Rail
"Visalia, CA",2012,1730002,Non-Rail
"Visalia, CA",2013,2423561,Non-Rail
"Visalia, CA",2014,2466132,Non-Rail
"Visalia, CA",2015,2461830,Non-Rail
"Visalia, CA",2016,2737401,Non-Rail
"Visalia, CA",2017,2858925,Non-Rail
"Visalia, CA",2018,2815594,Non-Rail
"Visalia, CA",2019,2797138,Non-Rail
"Visalia, CA",2020,2593352,Non-Rail
"Visalia, CA",2021,632044,Non-Rail
"Waco, TX",2011,991068,Non-Rail
"Waco, TX",2012,990047,Non-Rail
"Waco, TX",2013,1007547,Non-Rail
"Waco, TX",2014,1061242,Non-Rail
"Waco, TX",2015,1152290,Non-Rail
"Waco, TX",2016,1154361,Non-Rail
"Waco, TX",2017,1162428,Non-Rail
"Waco, TX",2018,1314741,Non-Rail
"Waco, TX",2019,1577285,Non-Rail
"Waco, TX",2020,1234493,Non-Rail
"Waco, TX",2021,300106,Non-Rail
"Waldorf, MD",2011,1417584,Non-Rail
"Waldorf, MD",2012,1432480,Non-Rail
"Waldorf, MD",2013,1411070,Non-Rail
"Waldorf, MD",2014,1435365,Non-Rail
"Waldorf, MD",2015,1520600,Non-Rail
"Waldorf, MD",2016,1545458,Non-Rail
"Waldorf, MD",2017,1583425,Non-Rail
"Waldorf, MD",2018,1639655,Non-Rail
"Waldorf, MD",2019,1756745,Non-Rail
"Waldorf, MD",2020,1674802,Non-Rail
"Waldorf, MD",2021,395658,Non-Rail
"Washington, DC-VA-MD",2011,94842111,Non-Rail
"Washington, DC-VA-MD",2011,70062565,Rail
"Washington, DC-VA-MD",2012,94195359,Non-Rail
"Washington, DC-VA-MD",2012,76019013,Rail
"Washington, DC-VA-MD",2013,95752942,Non-Rail
"Washington, DC-VA-MD",2013,77510973,Rail
"Washington, DC-VA-MD",2014,101896526,Non-Rail
"Washington, DC-VA-MD",2014,82545485,Rail
"Washington, DC-VA-MD",2015,104504756,Non-Rail
"Washington, DC-VA-MD",2015,83304131,Rail
"Washington, DC-VA-MD",2016,107765556,Non-Rail
"Washington, DC-VA-MD",2016,79326543,Rail
"Washington, DC-VA-MD",2017,108628309,Non-Rail
"Washington, DC-VA-MD",2017,83103328,Rail
"Washington, DC-VA-MD",2018,109836454,Non-Rail
"Washington, DC-VA-MD",2018,85823730,Rail
"Washington, DC-VA-MD",2019,111803491,Non-Rail
"Washington, DC-VA-MD",2019,93741751,Rail
"Washington, DC-VA-MD",2020,76882945,Non-Rail
"Washington, DC-VA-MD",2020,68460697,Rail
"Washington, DC-VA-MD",2021,20368965,Non-Rail
"Washington, DC-VA-MD",2021,19678275,Rail
"Waterbury, CT",2011,1591159,Non-Rail
"Waterbury, CT",2012,1815401,Non-Rail
"Waterbury, CT",2013,1833280,Non-Rail
"Waterbury, CT",2014,1808346,Non-Rail
"Waterbury, CT",2015,1777426,Non-Rail
"Waterbury, CT",2016,1850319,Non-Rail
"Waterbury, CT",2017,1908996,Non-Rail
"Waterbury, CT",2018,1928991,Non-Rail
"Waterbury, CT",2019,1812383,Non-Rail
"Waterbury, CT",2020,1672569,Non-Rail
"Waterbury, CT",2021,423886,Non-Rail
"Waterloo, IA",2011,1027975,Non-Rail
"Waterloo, IA",2012,919206,Non-Rail
"Waterloo, IA",2013,417120,Non-Rail
"Wausau, WI",2011,610762,Non-Rail
"Wausau, WI",2012,385366,Non-Rail
"Wausau, WI",2013,423158,Non-Rail
"Wenatchee, WA",2011,1949770,Non-Rail
"Wenatchee, WA",2012,1809297,Non-Rail
"Wenatchee, WA",2013,1788320,Non-Rail
"Wenatchee, WA",2014,1849120,Non-Rail
"Wenatchee, WA",2015,1918220,Non-Rail
"Wenatchee, WA",2016,1968650,Non-Rail
"Wenatchee, WA",2017,1964407,Non-Rail
"Wenatchee, WA",2018,2035861,Non-Rail
"Wenatchee, WA",2019,2150320,Non-Rail
"Wenatchee, WA",2020,2014361,Non-Rail
"Wenatchee, WA",2021,579903,Non-Rail
"Westminster-Eldersburg, MD",2011,739328,Non-Rail
"Westminster-Eldersburg, MD",2012,328492,Non-Rail
"Wheeling, WV-OH",2011,752986,Non-Rail
"Wheeling, WV-OH",2012,757237,Non-Rail
"Wheeling, WV-OH",2013,761428,Non-Rail
"Wheeling, WV-OH",2014,761614,Non-Rail
"Wheeling, WV-OH",2015,778349,Non-Rail
"Wheeling, WV-OH",2016,761321,Non-Rail
"Wheeling, WV-OH",2017,778027,Non-Rail
"Wheeling, WV-OH",2018,768345,Non-Rail
"Wheeling, WV-OH",2019,776924,Non-Rail
"Wheeling, WV-OH",2020,775510,Non-Rail
"Wheeling, WV-OH",2021,193311,Non-Rail
"Wichita, KS",2011,3673624,Non-Rail
"Wichita, KS",2012,2734081,Non-Rail
"Wichita, KS",2013,3033961,Non-Rail
"Wichita, KS",2014,2900230,Non-Rail
"Wichita, KS",2015,2764160,Non-Rail
"Wichita, KS",2016,2603428,Non-Rail
"Wichita, KS",2017,2313690,Non-Rail
"Wichita, KS",2018,2451130,Non-Rail
"Wichita, KS",2019,2412409,Non-Rail
"Wichita, KS",2020,2237522,Non-Rail
"Wichita, KS",2021,527461,Non-Rail
"Williamsburg, VA",2011,1350232,Non-Rail
"Williamsburg, VA",2012,1345550,Non-Rail
"Williamsburg, VA",2013,1331964,Non-Rail
"Williamsburg, VA",2014,1191433,Non-Rail
"Williamsburg, VA",2015,1305561,Non-Rail
"Williamsburg, VA",2016,1363457,Non-Rail
"Williamsburg, VA",2017,1349115,Non-Rail
"Williamsburg, VA",2018,1324355,Non-Rail
"Williamsburg, VA",2019,1226027,Non-Rail
"Williamsburg, VA",2020,916600,Non-Rail
"Williamsburg, VA",2021,236364,Non-Rail
"Williamsport, PA",2011,833929,Non-Rail
"Williamsport, PA",2012,835674,Non-Rail
"Williamsport, PA",2013,838979,Non-Rail
"Williamsport, PA",2014,872668,Non-Rail
"Williamsport, PA",2015,873569,Non-Rail
"Williamsport, PA",2016,877190,Non-Rail
"Williamsport, PA",2017,867614,Non-Rail
"Williamsport, PA",2018,900858,Non-Rail
"Williamsport, PA",2019,1002051,Non-Rail
"Williamsport, PA",2020,992060,Non-Rail
"Williamsport, PA",2021,225200,Non-Rail
"Wilmington, NC",2011,2102715,Non-Rail
"Wilmington, NC",2012,1903404,Non-Rail
"Wilmington, NC",2013,1739104,Non-Rail
"Wilmington, NC",2014,1698907,Non-Rail
"Wilmington, NC",2015,1727853,Non-Rail
"Wilmington, NC",2016,1681799,Non-Rail
"Wilmington, NC",2017,1623008,Non-Rail
"Wilmington, NC",2018,1542467,Non-Rail
"Wilmington, NC",2019,1597625,Non-Rail
"Wilmington, NC",2020,1288066,Non-Rail
"Wilmington, NC",2021,324999,Non-Rail
"Winston-Salem, NC",2011,2285179,Non-Rail
"Winston-Salem, NC",2012,2281303,Non-Rail
"Winston-Salem, NC",2013,2333532,Non-Rail
"Winston-Salem, NC",2014,2408047,Non-Rail
"Winston-Salem, NC",2015,2488011,Non-Rail
"Winston-Salem, NC",2016,2538054,Non-Rail
"Winston-Salem, NC",2017,3014138,Non-Rail
"Winston-Salem, NC",2018,3304387,Non-Rail
"Winston-Salem, NC",2019,3655886,Non-Rail
"Winston-Salem, NC",2020,2850668,Non-Rail
"Winston-Salem, NC",2021,739821,Non-Rail
"Winter Haven, FL",2011,1955169,Non-Rail
"Winter Haven, FL",2012,1926820,Non-Rail
"Winter Haven, FL",2013,1893120,Non-Rail
"Winter Haven, FL",2014,1311993,Non-Rail
"Winter Haven, FL",2015,620006,Non-Rail
"Worcester, MA-CT",2011,2683568,Non-Rail
"Worcester, MA-CT",2012,2782996,Non-Rail
"Worcester, MA-CT",2013,2971624,Non-Rail
"Worcester, MA-CT",2014,3149040,Non-Rail
"Worcester, MA-CT",2015,3155972,Non-Rail
"Worcester, MA-CT",2016,3276320,Non-Rail
"Worcester, MA-CT",2017,3159828,Non-Rail
"Worcester, MA-CT",2018,3030957,Non-Rail
"Worcester, MA-CT",2019,3060727,Non-Rail
"Worcester, MA-CT",2020,2365219,Non-Rail
"Worcester, MA-CT",2021,655646,Non-Rail
"Yakima, WA",2011,1827961,Non-Rail
"Yakima, WA",2012,1779273,Non-Rail
"Yakima, WA",2013,1633048,Non-Rail
"Yakima, WA",2014,1548239,Non-Rail
"Yakima, WA",2015,1562254,Non-Rail
"Yakima, WA",2016,1605243,Non-Rail
"Yakima, WA",2017,1478884,Non-Rail
"Yakima, WA",2018,1481138,Non-Rail
"Yakima, WA",2019,1354889,Non-Rail
"Yakima, WA",2020,1075546,Non-Rail
"Yakima, WA",2021,261184,Non-Rail
"York, PA",2011,3214055,Non-Rail
"York, PA",2012,4035216,Non-Rail
"York, PA",2013,3862323,Non-Rail
"York, PA",2014,3726646,Non-Rail
"York, PA",2015,4119539,Non-Rail
"York, PA",2016,5862732,Non-Rail
"York, PA",2017,7105118,Non-Rail
"York, PA",2018,7687775,Non-Rail
"York, PA",2019,7937301,Non-Rail
"York, PA",2020,5744797,Non-Rail
"York, PA",2021,1366936,Non-Rail
"Youngstown, OH-PA",2011,3050359,Non-Rail
"Youngstown, OH-PA",2012,2804360,Non-Rail
"Youngstown, OH-PA",2013,2991986,Non-Rail
"Youngstown, OH-PA",2014,3009225,Non-Rail
"Youngstown, OH-PA",2015,3017717,Non-Rail
"Youngstown, OH-PA",2016,2868614,Non-Rail
"Youngstown, OH-PA",2017,2328424,Non-Rail
"Youngstown, OH-PA",2018,2502494,Non-Rail
"Youngstown, OH-PA",2019,1760402,Non-Rail
"Youngstown, OH-PA",2020,1736749,Non-Rail
"Youngstown, OH-PA",2021,514457,Non-Rail
"Yuba City, CA",2011,1169673,Non-Rail
"Yuba City, CA",2012,1181481,Non-Rail
"Yuba City, CA",2013,1200179,Non-Rail
"Yuba City, CA",2014,1195259,Non-Rail
"Yuba City, CA",2015,1221295,Non-Rail
"Yuba City, CA",2016,1230370,Non-Rail
"Yuba City, CA",2017,1206288,Non-Rail
"Yuba City, CA",2018,1218629,Non-Rail
"Yuba City, CA",2019,1204939,Non-Rail
"Yuba City, CA",2020,1031075,Non-Rail
"Yuba City, CA",2021,235128,Non-Rail
"Yuma, AZ-CA",2011,587996,Non-Rail
"Yuma, AZ-CA",2012,650060,Non-Rail
"Yuma, AZ-CA",2013,835244,Non-Rail
"Yuma, AZ-CA",2014,865626,Non-Rail
"Yuma, AZ-CA",2015,1055378,Non-Rail
"Yuma, AZ-CA",2016,1299676,Non-Rail
"Yuma, AZ-CA",2017,1354526,Non-Rail
"Yuma, AZ-CA",2018,1330228,Non-Rail
"Yuma, AZ-CA",2019,1234866,Non-Rail
"Yuma, AZ-CA",2020,1063781,Non-Rail
"Yuma, AZ-CA",2021,221867,Non-Rail
